ikey,dG_hyd_meta37
UZMOXNBUTMPDCX-UHFFFAOYSA-N,-0.060957992858648335
UZMVSVHUTOAPTD-UHFFFAOYSA-N,-7.021965009846008
UZOSVZSBPTTWIG-UHFFFAOYSA-N,-6.157023579162503
UZUFPBIDKMEQEQ-UHFFFAOYSA-N,-2.8796530823420587
UZVHFVZFNXBMQJ-UHFFFAOYSA-N,-14.684789075075583
UZYYBZNZSSNYSA-UHFFFAOYSA-N,-1.723571514959144
VACCAVUAMIDAGB-UHFFFAOYSA-N,-16.593101432023914
VADKRMSMGWJZCF-UHFFFAOYSA-N,-7.021965009846008
VAHKBZSAUKPEOV-UHFFFAOYSA-N,-2.5823484714393334
VAIZTNZGPYBOGF-CYBMUJFWSA-N,-7.578509543796104
VAIZTNZGPYBOGF-UHFFFAOYSA-N,-7.074142345344466
VAJVDSVGBWFCLW-UHFFFAOYSA-N,-7.839485851780173
VAMXMNNIEUEQDV-UHFFFAOYSA-N,-5.74137019863738
VAOCPAMSLUNLGC-UHFFFAOYSA-N,-12.689663077081395
VAYGXNSJCAHWJZ-UHFFFAOYSA-N,-5.902237668099129
VAYOSLLFUXYJDT-UHFFFAOYSA-N,-19.673589867476256
VBCVPMMZEGZULK-UHFFFAOYSA-N,-10.510908749978206
VBKPPDYGFUZOAJ-UHFFFAOYSA-N,-6.9526964282619
VBNJGYOQZAENPO-UHFFFAOYSA-N,-4.132243638404039
VBWIZSYFQSOUFQ-UHFFFAOYSA-N,-4.555742701247011
VBZCRMTUDYIWIH-UHFFFAOYSA-N,3.1662373775715555
VBZWSGALLODQNC-UHFFFAOYSA-N,-1.30791813443402
VCIVYCHKSHULON-UHFFFAOYSA-N,13.030799606243438
VCLJODPNBNEBKW-UHFFFAOYSA-N,-3.3433332858009805
VDBHOHJWUDKDRW-UHFFFAOYSA-N,-4.0542773155901735
VDFVNEFVBPFDSB-UHFFFAOYSA-N,-5.1802620470281155
VDHAWDNDOKGFTD-UHFFFAOYSA-N,-7.021965009846008
VDLGAVXLJYLFDH-UHFFFAOYSA-N,-12.072240394845375
VEDTXTNSFWUXGQ-UHFFFAOYSA-N,-7.074142345344466
VEENJGZXVHKXNB-SREVYHEPSA-N,-14.565529875117779
VEENJGZXVHKXNB-UHFFFAOYSA-N,-12.060125617742044
VEENJGZXVHKXNB-VOTSOKGWSA-N,-15.072524909101492
VEFLKXRACNJHOV-UHFFFAOYSA-N,-0.6783806750946683
VEFNQGLEDJPUJF-UHFFFAOYSA-N,-4.752733801813667
VEMKTZHHVJILDY-UHFFFAOYSA-N,-7.3497059940524245
VEORPZCZECFIRK-UHFFFAOYSA-N,-8.039259607320659
VEUUMBGHMNQHGO-UHFFFAOYSA-N,-3.4812942992915845
VEUZZDOCACZPRY-UHFFFAOYSA-N,-8.402735652347326
VEVZCONIUDBCDC-UHFFFAOYSA-N,-9.83879242239211
VEXZGXHMUGYJMC-UHFFFAOYSA-N,-6.368596822474256
VEZCTZWLJYWARH-UHFFFAOYSA-N,-0.26272729456954436
VEZJSKSPVQQGIS-UHFFFAOYSA-N,-1.9920184056163412
VEZUQRBDRNJBJY-UHFFFAOYSA-N,-6.200801999990507
VEZXCJBBBCKRPI-UHFFFAOYSA-N,-6.456943869157861
VFDYKPARTDCDCU-UHFFFAOYSA-N,-1.6848702762651435
VFGRALUHHHDIQI-UHFFFAOYSA-N,-6.061881081462904
VFLDPWHFBUODDF-UHFFFAOYSA-N,-27.046833383545632
VFTLNRFRXWCJJK-UHFFFAOYSA-N,-0.6825865475572552
VFUOFVONEDBLIJ-UHFFFAOYSA-N,-4.676077105368499
VFWCMGCRMGJXDK-UHFFFAOYSA-N,-0.379155098093863
VGCXGMAHQTYDJK-UHFFFAOYSA-N,-2.8796530823420587
VGGGRWRBGXENKI-UHFFFAOYSA-N,-3.638623935065049
VGGMROOHXNLMTP-UHFFFAOYSA-N,-4.521467025597813
VGGSQFUCUMXWEO-UHFFFAOYSA-N,1.0766710087374896
VGPIBGGRCVEHQZ-UHFFFAOYSA-N,-10.36481807101813
VGPYEHKOIGNJKV-UHFFFAOYSA-N,-8.499646192324585
VGQXTTSVLMQFHM-UHFFFAOYSA-N,-2.625508177294625
VGVHNLRUAMRIEW-UHFFFAOYSA-N,-0.060957992858648335
VGVIKVCCUATMNG-UHFFFAOYSA-N,-2.657930185097407
VGVRPFIJEJYOFN-UHFFFAOYSA-N,-5.968935351551108
VHCNQEUWZYOAEV-UHFFFAOYSA-N,-13.499161577685213
VHGHHZZTMJLTJX-UHFFFAOYSA-N,-2.526089016223235
VHGVOODVCUKVCL-UHFFFAOYSA-N,-4.555742701247011
VHHHONWQHHHLTI-UHFFFAOYSA-N,-1.1646639569050259
VHLKTXFWDRXILV-UHFFFAOYSA-N,-8.895045729317617
VHNPZYZQKWIWOD-UHFFFAOYSA-N,-5.936513343748327
VHOBVPNETFRJED-UHFFFAOYSA-N,-4.648180862978673
VHOGYURTWQBHIL-UHFFFAOYSA-N,-11.522776513394305
VHOMAPWVLKRQAZ-UHFFFAOYSA-N,-4.562735707510997
VHQCMZLPHWGUDB-UHFFFAOYSA-N,-3.607055537471622
VHQJZOFUPXEZQZ-UHFFFAOYSA-N,-4.485112799961778
VHQQPFLOGSTQPC-UHFFFAOYSA-N,8.021896560438355
VHRSUDSXCMQTMA-UHFFFAOYSA-N,-8.114315071650696
VHVMXWZXFBOANQ-UHFFFAOYSA-N,-4.667764867343493
VHVOLFRBFDOUSH-UHFFFAOYSA-N,0.17030878335720576
VIHAEDVKXSOUAT-UHFFFAOYSA-N,-4.752733801813667
VIHUMJGEWQPWOT-UHFFFAOYSA-N,-4.841735501012863
VIKNJXKGJWUCNN-UHFFFAOYSA-N,-10.586916813509065
VILCJCGEZXAXTO-UHFFFAOYSA-N,-11.323199799209632
VILGDADBAQFRJE-UHFFFAOYSA-N,-16.323883462328556
VIRFPLJXRDHVEI-UHFFFAOYSA-N,-5.41947147010004
VISJRVXHPNMYRH-UHFFFAOYSA-N,-1.9411918119085876
VITXVDNQHXYQSK-UHFFFAOYSA-N,-3.2056692553690267
VIUDTWATMPPKEL-UHFFFAOYSA-N,-4.50233819971902
VIZORQUEIQEFRT-UHFFFAOYSA-N,-5.352773786648061
VJFUPGQZSXIULQ-UHFFFAOYSA-N,-8.402735652347326
VJHINFRRDQUWOJ-UHFFFAOYSA-N,-3.4609648585115456
VJOWMORERYNYON-UHFFFAOYSA-N,-5.236345983123741
VJXRKZJMGVSXPX-UHFFFAOYSA-N,-4.862064941792902
VJYFKVYYMZPMAB-UHFFFAOYSA-N,-7.207952846270411
VJYIFXVZLXQVHO-UHFFFAOYSA-N,-10.965769625935557
VKCYHJWLYTUGCC-UHFFFAOYSA-N,-2.8224992778612816
VKHAHZOOUSRJNA-UHFFFAOYSA-N,-3.7755017627341427
VKIBKEFGJSPRJC-UHFFFAOYSA-N,-3.799491404526799
VKNITLPENCJQOP-UHFFFAOYSA-N,-3.9541014842974853
VKPSKYDESGTTFR-UHFFFAOYSA-N,3.508370918346713
VKWCOHVAHQOJGU-UHFFFAOYSA-N,-5.763767772197671
VKYKSIONXSXAKP-UHFFFAOYSA-N,-9.969494131273045
VLBZAQJMGULJIU-UHFFFAOYSA-N,-11.891679392479523
VLCQZHSMCYCDJL-UHFFFAOYSA-N,-15.77441958087749
VLFBSPUPYFTTNF-UHFFFAOYSA-N,-6.404925574806745
VLHAGZNBWKUMRW-UHFFFAOYSA-N,3.14071603361582
VLIZIVHXZXQRDE-UHFFFAOYSA-N,3.4225589132149987
VLJIVLGVKMTBOD-UHFFFAOYSA-N,-4.446411561267777
VLJQDHDVZJXNQL-UHFFFAOYSA-N,-3.697173924276224
VLJXXKKOSFGPHI-UHFFFAOYSA-N,2.700583292143985
VLKZOEOYAKHREP-UHFFFAOYSA-N,2.457441651238806
VLLNJDMHDJRNFK-UHFFFAOYSA-N,-5.827182203769095
VLLVVZDKBSYMCG-UHFFFAOYSA-N,-2.2578532925637322
VLNUTKMHYLQCQB-UHFFFAOYSA-N,-3.024268579572178
VLPFTAMPNXLGLX-UHFFFAOYSA-N,-8.321102486919838
VLTRZXGMWDSKGL-UHFFFAOYSA-N,-10.251337010872223
VLUMOWNVWOXZAU-CLFYSBASSA-N,-5.007176913281887
VLZVIIYRNMWPSN-UHFFFAOYSA-N,-13.925818222352591
VMBRJHMTAZXHES-UHFFFAOYSA-N,-5.257388881537986
VMKOFRJSULQZRM-UHFFFAOYSA-N,0.26569368846728036
VMOWKUTXPNPTEN-UHFFFAOYSA-N,-4.430313159551938
VMPITZXILSNTON-UHFFFAOYSA-N,-6.262498364559999
VMVNZNXAVJHNDJ-UHFFFAOYSA-N,-0.6565724146482397
VMZVBRIIHDRYGK-UHFFFAOYSA-N,-9.8356836303471
VNGOYPQMJFJDLV-UHFFFAOYSA-N,-7.79611796641548
VNKBTWQZTQIWDV-UHFFFAOYSA-N,-6.582684340662768
VNKCZJKGJAEOCW-UHFFFAOYSA-N,-19.05466615549326
VNKYTQGIUYNRMY-UHFFFAOYSA-N,-1.75992574059518
VNQNXQYZMPJLQX-UHFFFAOYSA-N,-33.44259505379542
VNWKTOKETHGBQD-UHFFFAOYSA-N,1.9667328063836464
VOEYXMAFNDNNED-UHFFFAOYSA-N,-10.36481807101813
VOIZNVUXCQLQHS-UHFFFAOYSA-N,-8.366777272929479
VONGZNXBKCOUHB-UHFFFAOYSA-N,-4.032806675486826
VONWDASPFIQPDY-UHFFFAOYSA-N,-5.968935351551108
VOPWNXZWBYDODV-UHFFFAOYSA-N,0.036498282431260756
VOVUARRWDCVURC-UHFFFAOYSA-N,-2.608615199047054
VOWAEIGWURALJQ-UHFFFAOYSA-N,-7.489795725869589
VOWZNBNDMFLQGM-UHFFFAOYSA-N,-5.571925785760584
VOXZDWNPVJITMN-UHFFFAOYSA-N,-12.256626999154644
VOZKAJLKRJDJLL-UHFFFAOYSA-N,-10.299335506666454
VOZRXNHHFUQHIL-UHFFFAOYSA-N,-6.823457698431607
VPCDQGACGWYTMC-UHFFFAOYSA-N,-0.17028913283788208
VPIAKHNXCOTPAY-UHFFFAOYSA-N,-1.192560199294852
VPKMGDRERYMTJX-CMDGGOBGSA-N,-3.8657496349239215
VPKQPPJQTZJZDB-UHFFFAOYSA-N,3.14071603361582
VPOMSPZBQMDLTM-UHFFFAOYSA-N,-6.964811205365232
VPRAQYXPZIFIOH-UHFFFAOYSA-N,-7.321788761336226
VPTDIAYLYJBYQG-UHFFFAOYSA-N,-4.588164709049792
VPWNQTHUCYMVMZ-UHFFFAOYSA-N,-17.954421902335
VPYJNCGUESNPMV-UHFFFAOYSA-N,-2.7789814584863515
VQBIYCQGHAHVPN-UHFFFAOYSA-N,-1.278340373461587
VQFAIAKCILWQPZ-UHFFFAOYSA-N,-5.077944566777541
VQHSOMBJVWLPSR-UHFFFAOYSA-N,-26.934065781033933
VQKFNUFAXTZWDK-UHFFFAOYSA-N,-1.203091950918199
VQNUNMBDOKEZHS-UHFFFAOYSA-N,-2.4484886146443197
VQOFJPFYTCHPTR-UHFFFAOYSA-N,-2.738989237440532
VQOXUMQBYILCKR-UHFFFAOYSA-N,2.737687562994518
VQQKIXKPMJTUMP-UHFFFAOYSA-N,-4.098716981527604
VQRBXYBBGHOGFT-UHFFFAOYSA-N,-2.3220781565689768
VQTUBCCKSQIDNK-UHFFFAOYSA-N,1.1180433479317722
VRHRGVJOUHJULC-UHFFFAOYSA-N,3.347503448884963
VRVRZZWPKABUOE-UHFFFAOYSA-N,3.4428883539950377
VRZRVMXNGMZLDB-UHFFFAOYSA-N,-3.7755017627341427
VSDUQUBUJRNREH-UHFFFAOYSA-N,-5.343889756441966
VSMDINRNYYEDRN-UHFFFAOYSA-N,-7.021965009846008
VSMOENVRRABVKN-UHFFFAOYSA-N,-3.5199955379855843
VSQQQLOSPVPRAZ-UHFFFAOYSA-N,-19.96473000417567
VSVAQRUUFVBBFS-UHFFFAOYSA-N,-6.109025083368273
VSZGPKBBMSAYNT-UHFFFAOYSA-N,-19.287194049042085
VTLYHLREPCPDKX-UHFFFAOYSA-N,-2.7526184848193904
VTNQPKFIQCLBDU-UHFFFAOYSA-N,-11.050568689828419
VTQWKUZUPOTXEH-UHFFFAOYSA-N,-11.804619392993486
VTRWMTJQBQJKQH-UHFFFAOYSA-N,-8.313239937782928
VTWDKFNVVLAELH-UHFFFAOYSA-N,-9.88368212614133
VTXVGVNLYGSIAR-UHFFFAOYSA-N,-0.6104218743097172
VUFZVGQUAVDKMC-UHFFFAOYSA-N,-5.553142986541042
VUIWJRYTWUGOOF-UHFFFAOYSA-N,-6.9526964282619
VUMCUSHVMYIRMB-UHFFFAOYSA-N,0.22570146742146047
VUMFTWNZYFBYEB-UHFFFAOYSA-N,-3.697173924276224
VUNCWTMEJYMOOR-UHFFFAOYSA-N,-0.004403549817885523
VVAAXDBMZVCVPA-UHFFFAOYSA-N,-3.638623935065049
VVAKEQGKZNKUSU-UHFFFAOYSA-N,-5.571925785760584
VVGOCOMZRGWHPI-UHFFFAOYSA-N,-3.2953064628671824
VVJKKWFAADXIJK-UHFFFAOYSA-N,-4.360599556136064
VVQNEPGJFQJSBK-UHFFFAOYSA-N,-2.8796530823420587
VWGNQYSIWFHEQU-UHFFFAOYSA-N,-3.0656409187664604
VWPOSFSPZNDTMJ-UHFFFAOYSA-N,-16.948402808109662
VXARVYMIZCGZGG-UHFFFAOYSA-N,3.383857674520999
VXBHNYIEBLRXAW-UHFFFAOYSA-N,-3.024268579572178
VXCUURYYWGCLIH-UHFFFAOYSA-N,-2.3318338264473297
VXIVSQZSERGHQP-UHFFFAOYSA-N,-9.439693030087755
VXNZUUAINFGPBY-UHFFFAOYSA-N,0.6223163895183655
VXPLXMJHHKHSOA-UHFFFAOYSA-N,-7.166580507076128
VXQBJTKSVGFQOL-UHFFFAOYSA-N,-6.750927126551003
VXXBCDUYUQKWCK-UHFFFAOYSA-N,-1.4988824398407423
VYHVQEYOFIYNJP-UHFFFAOYSA-N,-3.8555753406224245
VYIRVAXUEZSDNC-UHFFFAOYSA-N,-8.241028909031556
VYMDGNCVAMGZFE-UHFFFAOYSA-N,-9.130138107476888
VYMPLPIFKRHAAC-UHFFFAOYSA-N,-3.2381526583864058
VYONOYYDEFODAJ-UHFFFAOYSA-N,-10.40481029206395
VYXHVRARDIDEHS-QGTKBVGQSA-N,-0.9056411466519236
VYXHVRARDIDEHS-UHFFFAOYSA-N,-0.017440173483718388
VYZAHLCBVHPDDF-UHFFFAOYSA-N,-5.584040562863915
VZCOFGHOKLEMPL-UHFFFAOYSA-N,-4.260423724843376
VZCYOOQTPOCHFL-OWOJBTEDSA-N,-11.322700004965615
VZCYOOQTPOCHFL-UHFFFAOYSA-N,-16.000668243535095
VZFMYOCAEQDWDY-UHFFFAOYSA-N,3.14071603361582
VZGDMQKNWNREIO-UHFFFAOYSA-N,0.036498282431260756
VZHJIJZEOCBKRA-UHFFFAOYSA-N,-1.45897125536837
VZHUBBUZNIULNM-UHFFFAOYSA-N,-0.060957992858648335
VZIQXGLTRZLBEX-UHFFFAOYSA-N,-5.78580986457481
VZRSUQWPXPUWCS-UHFFFAOYSA-N,-2.014711651658554
VZUNGTLZRAYYDE-UHFFFAOYSA-N,-14.284317798396938
VZXWJVFQXZUFQS-UHFFFAOYSA-N,-4.405039222073494
WAAHHGKGQYVTNS-UHFFFAOYSA-N,-11.216454272848416
WACNXHCZHTVBJM-UHFFFAOYSA-N,-0.44585278154584157
WAPNOHKVXSQRPX-UHFFFAOYSA-N,-6.860258266530238
WASQWSOJHCZDFK-UHFFFAOYSA-N,-2.273035396410213
WAZUWHGJMMZVHH-UHFFFAOYSA-N,-1.1150769540340362
WBEJYOJJBDISQU-UHFFFAOYSA-N,-3.347483798365639
WBHQEUPUMONIKF-UHFFFAOYSA-N,-3.68306360100248
WBJINCZRORDGAQ-UHFFFAOYSA-N,-2.710764683478961
WBNQDOYYEUMPFS-UHFFFAOYSA-N,-5.78580986457481
WBRFDUJXCLCKPX-UHFFFAOYSA-N,3.0169841072567465
WBTMFEPLVQOWFI-UHFFFAOYSA-N,-1.4296138582566331
WBTYBAGIHOISOQ-UHFFFAOYSA-N,-11.875345037560743
WBWWGRHZICKQGZ-UHFFFAOYSA-N,-25.829946114956087
WBYWAXJHAXSJNI-VOTSOKGWSA-N,-8.796438034803604
WCASXYBKJHWFMY-UHFFFAOYSA-N,-5.3348721267988015
WCIBKXHMIXUQHK-UHFFFAOYSA-N,-2.2262848949703056
WCJYTPVNMWIZCG-UHFFFAOYSA-N,-7.464274381913855
WCLNVRQZUKYVAI-UHFFFAOYSA-N,-5.968935351551108
WCVOGSZTONGSQY-UHFFFAOYSA-N,-1.4988824398407423
WCVRQHFDJLLWFE-UHFFFAOYSA-N,-9.079432333626887
WCXDHFDTOYPNIE-RIYZIHGNSA-N,-10.721663998483745
WCXDHFDTOYPNIE-UHFFFAOYSA-N,-7.716044388527196
WCYYQNSQJHPVMG-UHFFFAOYSA-N,-5.4115288232439696
WDAXFOBOLVPGLV-UHFFFAOYSA-N,-2.394731120232826
WDBLKMRZRGLISL-UHFFFAOYSA-N,-1.9911925168110338
WDCYWAQPCXBPJA-UHFFFAOYSA-N,-7.9299284673414245
WDECIBYCCFPHNR-UHFFFAOYSA-N,-5.236345983123741
WDFQBORIUYODSI-UHFFFAOYSA-N,-6.1796549846535065
WDJHALXBUFZDSR-UHFFFAOYSA-N,-9.007752020128509
WDLBXPUJJVVRGX-UHFFFAOYSA-N,-7.810925164922576
WDLTVNWWEZJMPF-UHFFFAOYSA-N,-3.6230474470735987
WDMKCPIVJOGHBF-UHFFFAOYSA-N,-4.521467025597813
WDNBURPWRNALGP-UHFFFAOYSA-N,-6.5610326895294335
WEBQKRLKWNIYKK-UHFFFAOYSA-N,-8.289027404825786
WEEGYLXZBRQIMU-UHFFFAOYSA-N,-3.0656409187664604
WEGYGNROSJDEIW-UHFFFAOYSA-N,-8.402735652347326
WEHWNAOGRSTTBQ-UHFFFAOYSA-N,-3.763137178890763
WEILNYJKAUGBAU-UHFFFAOYSA-N,1.1624830138692033
WEJZHZJJXPXXMU-UHFFFAOYSA-N,-2.7724985729588365
WENIXZFPXMQPQQ-UHFFFAOYSA-N,-4.0694594194366545
WERYXYBDKMZEQL-UHFFFAOYSA-N,-8.81838903287245
WETBJXIDTZXCBL-UHFFFAOYSA-N,-4.133389127320708
WEVYAHXRMPXWCK-UHFFFAOYSA-N,-4.360599556136064
WEXRUCMBJFQVBZ-UHFFFAOYSA-N,-14.507129998522078
WEZPLQKRXDBPEP-UHFFFAOYSA-N,-7.0454804048291715
WFAUFYAGXAXBEG-UHFFFAOYSA-N,-2.7789814584863515
WFCLYEAZTHWNEH-UHFFFAOYSA-N,-3.68306360100248
WFDIJRYMOXRFFG-UHFFFAOYSA-N,-5.127499414366201
WFDXOXNFNRHQEC-UHFFFAOYSA-N,-15.983285546133471
WFJIVOKAWHGMBH-UHFFFAOYSA-N,-11.070018862018648
WFJSIIHYYLHRHB-UHFFFAOYSA-N,-3.9893858415483705
WFPZPJSADLPSON-UHFFFAOYSA-N,-2.1755791211203035
WFRBDWRZVBPBDO-UHFFFAOYSA-N,-4.038700827598723
WFSMVVDJSNMRAR-UHFFFAOYSA-N,-16.22642718703865
WFVUIONFJOAYPK-SDNWHVSQSA-N,-7.914873266569311
WFYPICNXBKQZGB-UHFFFAOYSA-N,-0.017440173483718388
WGCNASOHLSPBMP-UHFFFAOYSA-N,-8.34558184786655
WGECXQBGLLYSFP-UHFFFAOYSA-N,2.498813990433089
WGOWCPGHOCIHBW-UHFFFAOYSA-N,-2.014711651658554
WGQKYBSKWIADBV-UHFFFAOYSA-N,-4.185818614091152
WGVWLKXZBUVUAM-UHFFFAOYSA-N,-7.197791054759211
WGVYCXYGPNNUQA-UHFFFAOYSA-N,-2.1392248954842676
WGYKZJWCGVVSQN-UHFFFAOYSA-N,-4.312601060341832
WHHGLZMJPXIBIX-UHFFFAOYSA-N,-6.47250112839494
WHIVNJATOVLWBW-UHFFFAOYSA-N,-5.999693943389039
WHKUVVPPKQRRBV-UHFFFAOYSA-N,-7.489795725869589
WHNAMGUAXHGCHH-UHFFFAOYSA-N,-2.979828913634747
WHODQVWERNSQEO-UHFFFAOYSA-N,-13.925818222352591
WHOKDONDRZNCBC-UHFFFAOYSA-N,-5.641194367344692
WHPVYXDFIXRKLN-UHFFFAOYSA-N,-4.446411561267777
WHTBVLXUSXVMEV-UHFFFAOYSA-N,-8.432064315323448
WHUUTDBJXJRKMK-UHFFFAOYSA-N,-19.91673150838144
WICMSCLXMMZMFF-UHFFFAOYSA-N,-7.825375528506431
WIDHRBRBACOVOY-UHFFFAOYSA-N,-2.6419382754954293
WIHMGGWNMISDNJ-UHFFFAOYSA-N,-1.174107633508075
WIIZWVCIJKGZOK-UHFFFAOYSA-N,-22.21044207736049
WINCSBAYCULVDU-UHFFFAOYSA-N,2.38238618690877
WIXDSJRJFDWTNY-UHFFFAOYSA-N,-1.3917279304575187
WJBLNOPPDWQMCH-UHFFFAOYSA-N,-19.593516289587978
WJCNZQLZVWNLKY-UHFFFAOYSA-N,-12.59722491534973
WJFKNYWRSNBZNX-UHFFFAOYSA-N,-8.262071807445798
WJIFKOVZNJTSGO-UHFFFAOYSA-N,-0.8455142524689888
WJNRPILHGGKWCK-UHFFFAOYSA-N,-9.34564070568343
WJQOZHYUIDYNHM-UHFFFAOYSA-N,-5.902237668099129
WJSDHUCWMSHDCR-VMPITWQZSA-N,-4.984513866500102
WJTCGQSWYFHTAC-UHFFFAOYSA-N,0.9673398687582557
WJURXKWTCOMRCE-UHFFFAOYSA-N,-4.0694594194366545
WJYIASZWHGOTOU-UHFFFAOYSA-N,-3.9068596587245517
WJYMPXJVHNDZHD-UHFFFAOYSA-N,2.1440583800060935
WKBOTKDWSSQWDR-UHFFFAOYSA-N,-2.080194216010229
WKBPZYKAUNRMKP-UHFFFAOYSA-N,-9.004376869296852
WKJXVVFAALGBOH-UHFFFAOYSA-N,-6.537043047736777
WKQBIIUOSATALN-UHFFFAOYSA-N,3.383857674520999
WKSAUQYGYAYLPV-UHFFFAOYSA-N,-11.606586309417805
WKYMTJULVAGWJM-UHFFFAOYSA-N,-10.691469752344059
WLAMNBDJUVNPJU-UHFFFAOYSA-N,-6.43015452242126
WLFDQEVORAMCIM-UHFFFAOYSA-N,-9.58499898343424
WLGQZUOHEXTWFH-UHFFFAOYSA-N,-4.919218746273678
WLHCBQAPPJAULW-UHFFFAOYSA-N,-2.5912325016454276
WLIADPFXSACYLS-UHFFFAOYSA-N,0.20666300899324164
WLJVNTCWHIRURA-UHFFFAOYSA-N,-15.665088440898254
WLJVXDMOQOGPHL-UHFFFAOYSA-N,-7.732937366774767
WLLGXSLBOPFWQV-UHFFFAOYSA-N,-6.881301164944482
WLVCBAMXYMWGLJ-UHFFFAOYSA-N,-0.11811179733942538
WMIYKQLTONQJES-UHFFFAOYSA-N,3.7995110550461226
WMLPCIHUFDKWJU-UHFFFAOYSA-N,-9.908582075829313
WMMFIDNWZNCBCT-UHFFFAOYSA-N,-1.2927360305875397
WMOVHXAZOJBABW-UHFFFAOYSA-N,-2.5161770373153916
WMPPDTMATNBGJN-UHFFFAOYSA-N,-1.723571514959144
WMQUKDQWMMOHSA-UHFFFAOYSA-N,-7.780935862569001
WMWJCKBJUQDYLM-UHFFFAOYSA-N,-4.312601060341832
WMXCDAVJEZZYLT-UHFFFAOYSA-N,-0.8922647539088961
WNAHIZMDSQCWRP-UHFFFAOYSA-N,0.4736986900853244
WNDLTOTUHMHNOC-UHFFFAOYSA-N,-4.555742701247011
WNJSKZBEWNVKGU-UHFFFAOYSA-N,-5.022829385142071
WNLRTRBMVRJNCN-UHFFFAOYSA-N,-13.476530172194211
WNMJYKCGWZFFKR-UHFFFAOYSA-N,-24.107041931679618
WNQKLIFDPFSPIZ-UHFFFAOYSA-N,-4.987826179972938
WNRZBFNPJUBEMS-UHFFFAOYSA-N,-4.90600974699346
WNSYEWGYAFFSSQ-UHFFFAOYSA-N,-7.905449106394714
WNTGYJSOUMFZEP-SSDOTTSWSA-N,-8.11486686092287
WNTGYJSOUMFZEP-UHFFFAOYSA-N,-10.199159675373767
WNTRMRXAGJOLCU-UHFFFAOYSA-N,-11.09500835576585
WNXJIVFYUVYPPR-UHFFFAOYSA-N,-4.203269920362599
WNYADZVDBIBLJJ-UHFFFAOYSA-N,-7.7653593745775495
WNZQDUSMALZDQF-UHFFFAOYSA-N,-7.907165161497625
WOAFDHWYKSOANX-UHFFFAOYSA-N,-3.8555753406224245
WOBHKFSMXKNTIM-UHFFFAOYSA-N,-9.34564070568343
WOFDVDFSGLBFAC-UHFFFAOYSA-N,-4.752733801813667
WOFPPJOZXUTRAU-UHFFFAOYSA-N,-3.9978918149567293
WOFYQUJNULCFLN-UHFFFAOYSA-N,-26.008940740103554
WONHLSYSHMRRGO-UHFFFAOYSA-N,-8.219220648585125
WOUVARFKMJIYBY-UHFFFAOYSA-N,-4.648180862978673
WOXKDUGGOYFFRN-UHFFFAOYSA-N,-21.725520115251257
WOYWLLHHWAMFCB-UHFFFAOYSA-N,-2.037343057149556
WOZQBERUBLYCEG-UHFFFAOYSA-N,-8.761235228391673
WOZVHXUHUFLZGK-UHFFFAOYSA-N,-3.2073940665484746
WPCVRWVBBXIRMA-UHFFFAOYSA-N,-17.10301288788035
WPFVBOQKRVRMJB-UHFFFAOYSA-N,-8.000887932337013
WPYMKLBDIGXBTP-UHFFFAOYSA-N,-8.148590747299892
WPZJSWWEEJJSIZ-UHFFFAOYSA-N,-15.634329849060325
WQABCVAJNWAXTE-UHFFFAOYSA-N,-8.189690474537858
WQAQPCDUOCURKW-UHFFFAOYSA-N,-0.8455142524689888
WQEPLUUGTLDZJY-UHFFFAOYSA-N,-8.374978625746428
WQGWDDDVZFFDIG-UHFFFAOYSA-N,-11.38896601246836
WQONPSCCEXUXTQ-UHFFFAOYSA-N,-1.9667131558643225
WQOXQRCZOLPYPM-UHFFFAOYSA-N,-1.643497937070861
WQRCEBAZAUAUQC-UHFFFAOYSA-N,-11.059802492277663
WQYFETFRIRDUPJ-UHFFFAOYSA-N,-12.545047579851273
WQZGKKKJIJFFOK-DVKNGEFBSA-N,-17.432960828196805
WQZKKVJFBZPJSU-UHFFFAOYSA-N,-1.4046243645094316
WRBHKVWLEIYLDZ-UHFFFAOYSA-N,3.1533409435196424
WRFXXJKURVTLSY-UHFFFAOYSA-N,-3.503422029066714
WRMNZCZEMHIOCP-UHFFFAOYSA-N,-6.908256762324468
WRNGAZFESPEMCN-UHFFFAOYSA-N,-5.540522743488985
WRPIRSINYZBGPK-UHFFFAOYSA-N,-8.895045729317617
WRPPDRMFGQJMAR-UHFFFAOYSA-N,-5.131282911488258
WRQNANDWMGAFTP-UHFFFAOYSA-N,-6.908256762324468
WRSMJZYBNIAAEE-UHFFFAOYSA-N,-3.2674102204773563
WRXCBRHBHGNNQA-UHFFFAOYSA-N,-6.083503739412539
WRXOZRLZDJAYDR-UHFFFAOYSA-N,-2.5912325016454276
WRYIIOKOQSICTB-UHFFFAOYSA-N,3.7995110550461226
WRYLYDPHFGVWKC-UHFFFAOYSA-N,-4.706124064582103
WRZOMWDJOLIVQP-UHFFFAOYSA-N,-5.865883442463094
WSDISUOETYTPRL-UHFFFAOYSA-N,-13.221744261130837
WSFSSNUMVMOOMR-UHFFFAOYSA-N,-6.815818600592808
WSGCRAOTEDLMFQ-UHFFFAOYSA-N,-2.738989237440532
WSGYTJNNHPZFKR-UHFFFAOYSA-N,-10.770042300485361
WSLDOOZREJYCGB-UHFFFAOYSA-N,-1.9145358203658658
