ikey,logHenrycc,source
JDZUWXRNKHXZFE-UHFFFAOYSA-N,1.0501088413807176,GuthrieSolv-reconciled
FRLMQDUYUJIHCZ-UHFFFAOYSA-N,3.278753600952829,meta37-model
HTHNTJCVPNKCPZ-UHFFFAOYSA-N,-0.3872161432802645,meta37-model
UZFMOKQJFYMBGY-UHFFFAOYSA-N,12.913813852383717,meta37-model
TVMXDCGIABBOFY-UHFFFAOYSA-N,-2.13305223782637,GuthrieSolv-reconciled
PXWUKZGIHQRDHL-UHFFFAOYSA-N,7.34912789278151,GuthrieSolv-reconciled
SIDINRCMMRKXGQ-UHFFFAOYSA-N,1.5185139398778875,meta37-model
GKIPXFAANLTWBM-UHFFFAOYSA-N,4.0,meta37-model
STJXCDGCXVZHDU-UHFFFAOYSA-N,7.0,meta37-model
HVRUGFJYCAFAAN-UHFFFAOYSA-N,0.8205981967641719,GuthrieSolv-reconciled
QGZKDVFQNNGYKY-UHFFFAOYSA-N,3.0667438178903432,GuthrieSolv-reconciled
FAMOAJMEFGYSNY-UHFFFAOYSA-N,3.041392685158225,meta37-model
FLTJDUOFAQWHDF-UHFFFAOYSA-N,-2.1541941272285707,GuthrieSolv-reconciled
NNKVPIKMPCQWCG-UHFFFAOYSA-N,7.305655976361854,GuthrieSolv-reconciled
OMDFJTSKBNDDRM-UHFFFAOYSA-N,5.178614515722744,GuthrieSolv-reconciled
MEXUFEQDCXZEON-UHFFFAOYSA-N,-0.585026652029182,meta37-model
ZYGHJZDHTFUPRJ-UHFFFAOYSA-N,4.932451500986287,GuthrieSolv-reconciled
HJFZAYHYIWGLNL-UHFFFAOYSA-N,3.380211241711606,meta37-model
JZFZCLFEPXCRCA-UHFFFAOYSA-N,0.5797835966168101,meta37-model
MAWMBEVNJGEDAD-UHFFFAOYSA-N,2.792391689498254,meta37-model
REIUXOLGHVXAEO-UHFFFAOYSA-N,2.6932837332616133,GuthrieSolv-reconciled
LVYBAQIVPKCOEE-UHFFFAOYSA-N,3.230448921378274,meta37-model
CXQSCYIVCSCSES-UHFFFAOYSA-N,-0.07989740886184604,GuthrieSolv-reconciled
DCXXMTOCNZCJGO-UHFFFAOYSA-N,1.230448921378274,meta37-model
QROGIFZRVHSFLM-UHFFFAOYSA-N,0.8573324964312685,meta37-model
VLNUTKMHYLQCQB-UHFFFAOYSA-N,2.146128035678238,meta37-model
QKRRAXACNUNGCF-UHFFFAOYSA-N,3.146128035678238,meta37-model
FBDMYJPSVPJKGZ-UHFFFAOYSA-N,5.767059720606818,GuthrieSolv-reconciled
RIQPKERROQFFJK-UHFFFAOYSA-N,5.836674792449364,GuthrieSolv-reconciled
RGLYKWWBQGJZGM-UHFFFAOYSA-N,5.623249290397901,meta37-model
BBOZMMAURMEVAR-UHFFFAOYSA-N,2.505149978319906,meta37-model
XSTXAVWGXDQKEL-UHFFFAOYSA-N,0.27326981221025276,GuthrieSolv-reconciled
LVROLHVSYNLFBE-UHFFFAOYSA-N,1.9601449134167623,GuthrieSolv-reconciled
BPRYUXCVCCNUFE-UHFFFAOYSA-N,3.8712400438694834,GuthrieSolv-reconciled
YLPGTOIOYRQOHV-UHFFFAOYSA-N,6.2980594523863545,GuthrieSolv-reconciled
SPSSULHKWOKEEL-UHFFFAOYSA-N,4.6714450764836934,GuthrieSolv-reconciled
PQRRSJBLKOPVJV-UHFFFAOYSA-N,5.633468455579586,meta37-model
RNXPZVYZVHJVHM-UHFFFAOYSA-N,0.5797835966168101,meta37-model
FXLOVSHXALFLKQ-UHFFFAOYSA-N,3.0564292553839785,GuthrieSolv-reconciled
BEPAFCGSDWSTEL-UHFFFAOYSA-N,5.175168873538915,GuthrieSolv-reconciled
OFDYMSKSGFSLLM-UHFFFAOYSA-N,4.199654086069951,GuthrieSolv-reconciled
WVHNUGRFECMVLQ-UHFFFAOYSA-N,1.8630968942620816,GuthrieSolv-reconciled
ZNOLGFHPUIJIMJ-UHFFFAOYSA-N,4.311060406682079,GuthrieSolv-reconciled
LDTAOIUHUHHCMU-UHFFFAOYSA-N,-1.1811112430863944,GuthrieSolv-reconciled
NJCBUSHGCBERSK-UHFFFAOYSA-N,-1.8239087409443189,meta37-model
BIWJNBZANLAXMG-IDTQJTQFSA-N,2.3950619556751516,GuthrieSolv-reconciled
UMKANAFDOQQUKE-UHFFFAOYSA-N,6.385216865553824,GuthrieSolv-reconciled
KBPLFHHGFOOTCA-UHFFFAOYSA-N,2.919061873402683,GuthrieSolv-reconciled
BTLXPCBPYBNQNR-UHFFFAOYSA-N,6.4684823494539625,GuthrieSolv-reconciled
WYEMLYFITZORAB-UHFFFAOYSA-N,7.681241237375588,meta37-model
NWBJYWHLCVSVIJ-UHFFFAOYSA-N,11.07117764506135,GuthrieSolv-reconciled
DHLVZXZRIZBPKG-UHFFFAOYSA-N,2.252376759028421,GuthrieSolv-reconciled
PAMIQIKDUOTOBW-UHFFFAOYSA-N,2.7713700968402932,GuthrieSolv-reconciled
ZJMLMBICUVVJDX-UHFFFAOYSA-N,8.278753600952829,meta37-model
YPPCTMGCORMZAD-UHFFFAOYSA-N,7.40853181022937,GuthrieSolv-reconciled
JYQUHIFYBATCCY-UHFFFAOYSA-N,5.481028971763342,GuthrieSolv-reconciled
ZUTYZAFDFLLILI-UHFFFAOYSA-N,3.9542425094393248,meta37-model
OWBTYPJTUOEWEK-UHFFFAOYSA-N,5.924279286061882,meta37-model
XYWDPYKBIRQXQS-UHFFFAOYSA-N,0.8333826089684828,GuthrieSolv-reconciled
CYRZCBUWRUACKJ-UHFFFAOYSA-N,2.7558748556724915,meta37-model
KEQGZUUPPQEDPF-UHFFFAOYSA-N,4.380211241711606,meta37-model
AOXRBFRFYPMWLR-UHFFFAOYSA-N,3.041392685158225,meta37-model
CKPCAYZTYMHQEX-UHFFFAOYSA-N,5.754062741856813,GuthrieSolv-reconciled
SNIOPGDIGTZGOP-UHFFFAOYSA-N,5.179005045229662,GuthrieSolv-reconciled
KZNDFYDURHAESM-UHFFFAOYSA-N,5.423093699989438,GuthrieSolv-reconciled
DOUMFZQKYFQNTF-UHFFFAOYSA-N,24.95904139232109,meta37-model
MBABOKRGFJTBAE-UHFFFAOYSA-N,3.785329835010767,meta37-model
GYNNXHKOJHMOHS-UHFFFAOYSA-N,-1.2839966563652008,meta37-model
JRHNUZCXXOTJCA-UHFFFAOYSA-N,0.146128035678238,meta37-model
BMWPPNAUMLRKML-UHFFFAOYSA-N,4.301029995663981,meta37-model
GBNHEBQXJVDXSW-UHFFFAOYSA-N,3.6141518256736433,GuthrieSolv-reconciled
CGSLYBDCEGBZCG-UHFFFAOYSA-N,3.3998232611629398,GuthrieSolv-reconciled
SHZIWNPUGXLXDT-UHFFFAOYSA-N,1.5801667372749617,GuthrieSolv-reconciled
DQZCVNGCTZLGAQ-UHFFFAOYSA-N,6.301029995663981,meta37-model
FPIQNBOUYZLESW-UHFFFAOYSA-N,1.4913616938342726,meta37-model
NXQMCAOPTPLPRL-UHFFFAOYSA-N,9.913813852383717,meta37-model
MVILCVSEDHFDSS-UHFFFAOYSA-N,7.115809568779857,GuthrieSolv-reconciled
ZJMZZNVGNSWOOM-UHFFFAOYSA-N,6.919736063756916,GuthrieSolv-reconciled
OTTZHAVKAVGASB-UHFFFAOYSA-N,-1.2476163292430578,GuthrieSolv-reconciled
BMKDZUISNHGIBY-UHFFFAOYSA-N,17.079181246047625,meta37-model
UFFBMTHBGFGIHF-UHFFFAOYSA-N,3.736809218903901,GuthrieSolv-reconciled
ISAIDZMMFJPGSR-UHFFFAOYSA-N,3.2561513602381926,GuthrieSolv-reconciled
YBGZDTIWKVFICR-UHFFFAOYSA-N,3.462397997898956,meta37-model
PCFHYANYPQEMPU-UHFFFAOYSA-N,3.1760912590556813,meta37-model
GOOHAUXETOMSMM-UHFFFAOYSA-N,2.4776059694169685,GuthrieSolv-reconciled
TXVHTIQJNYSSKO-UHFFFAOYSA-N,4.844742100517309,GuthrieSolv-reconciled
ABJMOQGYYKQSRR-UHFFFAOYSA-N,3.782420310726245,GuthrieSolv-reconciled
ATROHALUCMTWTB-UHFFFAOYSA-N,3.6564617470976932,GuthrieSolv-reconciled
XVKJSLBVVRCOIT-UHFFFAOYSA-N,-5.537602002101044,meta37-model
PHSJJYZIFPWCLZ-UHFFFAOYSA-N,2.1103558922254906,GuthrieSolv-reconciled
CXMXRPHRNRROMY-UHFFFAOYSA-N,11.278753600952829,meta37-model
IWAKWOFEHSYKSI-UHFFFAOYSA-N,-3.26396363935884,GuthrieSolv-reconciled
KVNRLNFWIYMESJ-UHFFFAOYSA-N,2.593015553324939,GuthrieSolv-reconciled
XKEFYDZQGKAQCN-UHFFFAOYSA-N,0.5634125638252856,GuthrieSolv-reconciled
JDWQITFHZOBBFE-UHFFFAOYSA-N,4.758199381010958,GuthrieSolv-reconciled
ROSDSFDQCJNGOL-UHFFFAOYSA-N,3.0635094468673065,GuthrieSolv-reconciled
JIRNEODMTPGRGV-UHFFFAOYSA-N,-1.5086383061657274,meta37-model
ZTEHOZMYMCEYRM-UHFFFAOYSA-N,-2.848229168326019,GuthrieSolv-reconciled
YWSFDYUMEBEQNZ-UHFFFAOYSA-N,5.2552725051033065,meta37-model
IEPRKVQEAMIZSS-UHFFFAOYSA-N,6.0,meta37-model
BHHGXPLMPWCGHP-UHFFFAOYSA-N,4.477121254719663,meta37-model
YCZJVRCZIPDYHH-UHFFFAOYSA-N,0.9542425094393248,meta37-model
CVUGPAFCQJIYDT-UHFFFAOYSA-N,3.4090278011508874,GuthrieSolv-reconciled
RXYPXQSKLGGKOL-UHFFFAOYSA-N,5.447853064594091,GuthrieSolv-reconciled
VQQKIXKPMJTUMP-UHFFFAOYSA-N,2.8846939495440718,GuthrieSolv-reconciled
IQXKGRKRIRMQCQ-UHFFFAOYSA-N,3.041392685158225,meta37-model
SXFLURRQRFKBNN-UHFFFAOYSA-N,1.1139433523068367,meta37-model
OFOBLEOULBTSOW-UHFFFAOYSA-N,7.871435162750225,GuthrieSolv-reconciled
HMMSZUQCCUWXRA-UHFFFAOYSA-N,4.041392685158225,meta37-model
UBSUICNYBBPFHD-UHFFFAOYSA-N,10.079181246047623,meta37-model
FMEFHKJRIGHSLB-UHFFFAOYSA-N,5.2552725051033065,meta37-model
AWJUIBRHMBBTKR-UHFFFAOYSA-N,2.113943352306837,meta37-model
WSOKFYJGNBQDPW-UHFFFAOYSA-N,-2.3808037075949646,GuthrieSolv-reconciled
GRWRDFGBFYSOKR-UHFFFAOYSA-N,1.2787536009528289,meta37-model
DPKKOVGCHDUSAI-UHFFFAOYSA-N,1.6334684555795864,meta37-model
MAKRYGRRIKSDES-UHFFFAOYSA-N,-2.4004825244161925,GuthrieSolv-reconciled
VKHAHZOOUSRJNA-UHFFFAOYSA-N,2.690196080028514,meta37-model
RDYMFSUJUZBWLH-MDBBVBRHSA-N,3.2115838786469095,GuthrieSolv-reconciled
ZZMVLMVFYMGSMY-UHFFFAOYSA-N,6.857332496431268,meta37-model
MIZLGWKEZAPEFJ-UHFFFAOYSA-N,-1.2441251443275083,meta37-model
XRHGYUZYPHTUJZ-UHFFFAOYSA-N,3.891937109279292,GuthrieSolv-reconciled
FBMQNRKSAWNXBT-UHFFFAOYSA-N,7.55729303380583,GuthrieSolv-reconciled
UOORRWUZONOOLO-UHFFFAOYSA-N,1.0,meta37-model
UHJJSHWWLQIIOU-UHFFFAOYSA-N,3.230448921378274,meta37-model
SDRZFSPCVYEJTP-UHFFFAOYSA-N,0.2787536009528289,meta37-model
VQOXUMQBYILCKR-UHFFFAOYSA-N,-2.026872146400301,meta37-model
HEMINMLPKZELPP-UHFFFAOYSA-N,2.02421764592829,GuthrieSolv-reconciled
NYCBYBDDECLFPE-UHFFFAOYSA-N,7.301029995663981,meta37-model
YACLQRRMGMJLJV-UHFFFAOYSA-N,2.0791812460476247,meta37-model
BUPRSRBWDJVKGG-UHFFFAOYSA-N,1.6937881272669961,GuthrieSolv-reconciled
YSIMAPNUZAVQER-UHFFFAOYSA-N,2.505149978319906,meta37-model
JZALLXAUNPOCEU-UHFFFAOYSA-N,-1.0,meta37-model
VLHAGZNBWKUMRW-UHFFFAOYSA-N,-2.410321931375832,GuthrieSolv-reconciled
VJRKXIWXOWSLKQ-UHFFFAOYSA-N,3.1751665560993483,GuthrieSolv-reconciled
IIYGOARYARWJBO-UHFFFAOYSA-N,-2.4791977528430618,GuthrieSolv-reconciled
KFFUZIROJGXTQH-UHFFFAOYSA-N,3.643452676486187,meta37-model
GKTWGGQPFAXNFI-UHFFFAOYSA-N,7.041392685158225,meta37-model
PAFZNILMFXTMIY-UHFFFAOYSA-N,3.287121132348651,GuthrieSolv-reconciled
KVZJLSYJROEPSQ-YUMQZZPRSA-N,-1.3160545162787793,GuthrieSolv-reconciled
DURPTKYDGMDSBL-UHFFFAOYSA-N,0.5574863809449256,GuthrieSolv-reconciled
YUWYAYLMKPCSHB-UHFFFAOYSA-N,2.3477067823425863,GuthrieSolv-reconciled
AEKSGHBVWJHELW-UHFFFAOYSA-N,2.7075701760979363,meta37-model
IPKKHRVROFYTEK-UHFFFAOYSA-N,4.431363764158987,meta37-model
IOUNQDKNJZEDEP-UHFFFAOYSA-N,4.789478122283198,GuthrieSolv-reconciled
GTRSAMFYSUBAGN-UHFFFAOYSA-N,5.612783856719736,meta37-model
MHNNAWXXUZQSNM-UHFFFAOYSA-N,-1.1354778288330538,GuthrieSolv-reconciled
BSPCSKHALVHRSR-UHFFFAOYSA-N,-0.08407357571840131,GuthrieSolv-reconciled
OIAQMFOKAXHPNH-UHFFFAOYSA-N,2.569370542441777,GuthrieSolv-reconciled
HLTMUYBTNSVOFY-UHFFFAOYSA-N,-2.1768274178031044,GuthrieSolv-reconciled
AOPDRZXCEAKHHW-UHFFFAOYSA-N,0.8325089127062363,meta37-model
FDQQNNZKEJIHMS-UHFFFAOYSA-N,0.15516763815778667,GuthrieSolv-reconciled
CFVWNXQPGQOHRJ-UHFFFAOYSA-N,1.5531825797485057,GuthrieSolv-reconciled
PLZDDPSCZHRBOY-UHFFFAOYSA-N,-2.528394738749598,GuthrieSolv-reconciled
XXXSILNSXNPGKG-ZHACJKMWSA-N,6.49080608313558,GuthrieSolv-reconciled
WTYSJAGEYAAIFW-UHFFFAOYSA-N,2.6989700043360187,meta37-model
SPVXKVOXSXTJOY-UHFFFAOYSA-N,0.2654643273717463,GuthrieSolv-reconciled
JJIUCEJQJXNMHV-UHFFFAOYSA-N,6.379507416274431,GuthrieSolv-reconciled
HEBKCHPVOIAQTA-UHFFFAOYSA-N,14.991226075692497,meta37-model
DOULWWSSZVEPIN-UHFFFAOYSA-N,8.838849090737256,meta37-model
DGTNSSLYPYDJGL-UHFFFAOYSA-N,-1.6768080255135673,GuthrieSolv-reconciled
OSDLLIBGSJNGJE-UHFFFAOYSA-N,4.681241237375588,meta37-model
QVWUJLANSDKRAH-UHFFFAOYSA-N,2.0940159779114484,GuthrieSolv-reconciled
RSVPPPHXAASNOL-UHFFFAOYSA-N,4.403695122152394,GuthrieSolv-reconciled
XEBWQGVWTUSTLN-UHFFFAOYSA-M,7.41656667163128,GuthrieSolv-reconciled
QZXCCPZJCKEPSA-UHFFFAOYSA-N,3.322219294733919,meta37-model
XDOTVMNBCQVZKG-UHFFFAOYSA-N,4.37311152926992,GuthrieSolv-reconciled
HFVMLYAGWXSTQI-UHFFFAOYSA-N,1.919078092376074,meta37-model
ZSIQJIWKELUFRJ-UHFFFAOYSA-N,3.5109084235886017,GuthrieSolv-reconciled
WYACBZDAHNBPPB-UHFFFAOYSA-N,3.987906427683069,GuthrieSolv-reconciled
JFCQEDHGNNZCLN-UHFFFAOYSA-N,9.479827384103132,GuthrieSolv-reconciled
DMKNOEJJJSHSML-UHFFFAOYSA-N,-3.192731084071233,GuthrieSolv-reconciled
JZFPYUNJRRFVQU-UHFFFAOYSA-N,3.9295009069323106,GuthrieSolv-reconciled
ODGLTLJZCVNPBU-UHFFFAOYSA-N,-2.38720847089669,GuthrieSolv-reconciled
GCDCKEORRIGZKI-UHFFFAOYSA-N,2.3244915863095055,GuthrieSolv-reconciled
VIHAEDVKXSOUAT-UHFFFAOYSA-N,3.397940008672037,meta37-model
WRQNANDWMGAFTP-UHFFFAOYSA-N,4.541948836560506,GuthrieSolv-reconciled
XGXUGXPKRBQINS-UHFFFAOYSA-N,2.265705706720603,GuthrieSolv-reconciled
XTDQDBVBDLYELW-UHFFFAOYSA-N,-1.9791770770175607,GuthrieSolv-reconciled
MGSGWAXIEMEWCQ-UHFFFAOYSA-N,-3.192731084071233,GuthrieSolv-reconciled
HAAFFTHBNFBVKY-UHFFFAOYSA-N,4.113943352306837,meta37-model
IPSFQAKXDJVQOX-UHFFFAOYSA-N,3.431363764158988,meta37-model
BFCFYVKQTRLZHA-UHFFFAOYSA-N,2.6775996797942416,GuthrieSolv-reconciled
YORCIIVHUBAYBQ-UHFFFAOYSA-N,1.3424226808222062,meta37-model
BLFLLBZGZJTVJG-UHFFFAOYSA-N,6.176091259055681,meta37-model
PDQAZBWRQCGBEV-UHFFFAOYSA-N,4.857332496431268,meta37-model
ZQDPJFUHLCOCRG-AATRIKPKSA-N,-1.1850519452930925,GuthrieSolv-reconciled
PEDCQBHIVMGVHV-UHFFFAOYSA-N,6.629504842197273,GuthrieSolv-reconciled
CFKMVGJGLGKFKI-UHFFFAOYSA-N,4.8722703060937285,GuthrieSolv-reconciled
YHQXBTXEYZIYOV-UHFFFAOYSA-N,-1.366771230935146,GuthrieSolv-reconciled
ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,3.2246862572345645,GuthrieSolv-reconciled
WOUVARFKMJIYBY-UHFFFAOYSA-N,3.322219294733919,meta37-model
IWDCLRJOBJJRNH-UHFFFAOYSA-N,4.394318159224046,GuthrieSolv-reconciled
WCASXYBKJHWFMY-UHFFFAOYSA-N,3.8195439355418688,meta37-model
BCQMBFHBDZVHKU-UHFFFAOYSA-N,6.508118146712043,GuthrieSolv-reconciled
NSDXKMRVQOSASS-UHFFFAOYSA-N,3.113943352306837,meta37-model
JDWOFUWJURZFFF-UHFFFAOYSA-N,1.5044553321048366,GuthrieSolv-reconciled
WETBJXIDTZXCBL-UHFFFAOYSA-N,2.949390006644913,meta37-model
PZXOQEXFMJCDPG-UHFFFAOYSA-N,11.724275869600788,meta37-model
RJKCKKDSSSRYCB-UHFFFAOYSA-N,4.902423276472362,GuthrieSolv-reconciled
GHDIHPNJQVDFBL-UHFFFAOYSA-N,1.880813592280792,meta37-model
TYIHVCIQMMTVHE-UHFFFAOYSA-N,9.55954351577289,GuthrieSolv-reconciled
RZXLPPRPEOUENN-UHFFFAOYSA-N,5.176091259055681,meta37-model
QJZUKDFHGGYHMC-UHFFFAOYSA-N,5.099083444964262,GuthrieSolv-reconciled
NYTOUQBROMCLBJ-UHFFFAOYSA-N,1.0,meta37-model
XVEOUOTUJBYHNL-UHFFFAOYSA-N,7.690196080028514,meta37-model
SVDDJQGVOFZBNX-UHFFFAOYSA-N,1.3424226808222062,meta37-model
RHMRCCBCYFAZIK-UHFFFAOYSA-N,-2.577591699882087,GuthrieSolv-reconciled
LGAQJENWWYGFSN-PLNGDYQASA-N,-1.1311915413741709,GuthrieSolv-reconciled
ZXAGXLDEMUNQSH-UHFFFAOYSA-N,0.3250855341390101,GuthrieSolv-reconciled
QPFYXYFORQJZEC-UHFFFAOYSA-N,12.869231719730976,meta37-model
OVOUKWFJRHALDD-UHFFFAOYSA-N,10.959041392321094,meta37-model
LFJQCDVYDGGFCH-SNVBAGLBSA-N,-0.34793873135946,GuthrieSolv-reconciled
KRIOVPPHQSLHCZ-UHFFFAOYSA-N,2.275013647290958,GuthrieSolv-reconciled
LHHGDZSESBACKH-UHFFFAOYSA-N,5.575642596990979,GuthrieSolv-reconciled
CXBDYQVECUFKRK-UHFFFAOYSA-N,1.0901930268326474,GuthrieSolv-reconciled
XCYJPXQACVEIOS-UHFFFAOYSA-N,0.40103765580155876,GuthrieSolv-reconciled
QBDSZLJBMIMQRS-UHFFFAOYSA-N,5.447158031342219,meta37-model
DCTOHCCUXLBQMS-UHFFFAOYSA-N,-2.3565008523558055,GuthrieSolv-reconciled
CBMXCNPQDUJNHT-UHFFFAOYSA-N,1.7634279935629371,meta37-model
LKAPNEGVXBMYKE-UHFFFAOYSA-N,3.397940008672037,meta37-model
GIJXKZJWITVLHI-UHFFFAOYSA-N,7.041392685158225,meta37-model
VAJVDSVGBWFCLW-UHFFFAOYSA-N,4.968607235405996,GuthrieSolv-reconciled
WYUIWKFIFOJVKW-UHFFFAOYSA-N,0.9355080149206948,GuthrieSolv-reconciled
AVQQQNCBBIEMEU-UHFFFAOYSA-N,3.488363246506841,GuthrieSolv-reconciled
PUYXTUJWRLOUCW-UHFFFAOYSA-N,5.281829706118099,GuthrieSolv-reconciled
NMFQPFSIPWZZMR-UHFFFAOYSA-N,2.679601475993509,GuthrieSolv-reconciled
KIQQIBFKHMWKDE-UHFFFAOYSA-N,7.087275605022396,GuthrieSolv-reconciled
MLWGAEVSWJXOQJ-UHFFFAOYSA-N,1.230448921378274,meta37-model
HAPOJKSPCGLOOD-UHFFFAOYSA-N,0.4804101410525788,GuthrieSolv-reconciled
LZENXKBSJNMIKY-UHFFFAOYSA-N,-7.102372908709558,meta37-model
QSQLTHHMFHEFIY-UHFFFAOYSA-N,0.5040969375707948,GuthrieSolv-reconciled
ABYGSZMCWVXFCQ-UHFFFAOYSA-N,-2.4791977528430618,GuthrieSolv-reconciled
MKEFGIKZZDCMQC-UHFFFAOYSA-N,0.5440680443502757,meta37-model
SYDNSSSQVSOXTN-UHFFFAOYSA-N,3.131453699080883,GuthrieSolv-reconciled
SRSXLGNVWSONIS-UHFFFAOYSA-N,6.986771734266245,meta37-model
UMPGNGRIGSEMTC-UHFFFAOYSA-N,9.041392685158224,meta37-model
IZUPBVBPLAPZRR-UHFFFAOYSA-N,4.790186348634662,GuthrieSolv-reconciled
YTTFFPATQICAQN-UHFFFAOYSA-N,6.146128035678238,meta37-model
IWWCSDGEIDYEJV-UHFFFAOYSA-N,3.397940008672037,meta37-model
UAWLTQJFZUYROA-UHFFFAOYSA-N,6.204119982655925,meta37-model
RIMXLXBUOQMDHV-UHFFFAOYSA-N,1.9662422773748356,GuthrieSolv-reconciled
SDKQRNRRDYRQKY-UHFFFAOYSA-N,9.097033333789348,GuthrieSolv-reconciled
PYGSKMBEVAICCR-UHFFFAOYSA-N,-0.7733326278003947,GuthrieSolv-reconciled
ARWOOWBJJKVYOV-UHFFFAOYSA-N,-2.449679549499885,GuthrieSolv-reconciled
CLMQUEQFVUMDPC-UHFFFAOYSA-N,5.278753600952829,meta37-model
YUAUPYJCVKNAEC-UHFFFAOYSA-N,5.6618614799291125,GuthrieSolv-reconciled
KFARNLMRENFOHE-UHFFFAOYSA-N,2.716003343634799,meta37-model
IAIHUHQCLTYTSF-UHFFFAOYSA-N,0.8687750497049901,GuthrieSolv-reconciled
VMKOFRJSULQZRM-UHFFFAOYSA-N,-0.41770755915692864,GuthrieSolv-reconciled
GDTBXPJZTBHREO-UHFFFAOYSA-N,1.255272505103306,meta37-model
KMGBZBJJOKUPIA-UHFFFAOYSA-N,0.14501915368071,GuthrieSolv-reconciled
JRBPAEWTRLWTQC-UHFFFAOYSA-N,1.9590413923210936,meta37-model
CVHZOJJKTDOEJC-UHFFFAOYSA-N,7.301029995663981,meta37-model
QTOMCRXZFDHJOL-UHFFFAOYSA-N,2.90848501887865,meta37-model
PISLZQACAJMAIO-UHFFFAOYSA-N,7.176091259055681,meta37-model
XIGAUIHYSDTJHW-UHFFFAOYSA-N,7.394756052405819,GuthrieSolv-reconciled
YRSIFCHKXFKNME-UHFFFAOYSA-N,3.285196089528808,GuthrieSolv-reconciled
FYGHSUNMUKGBRK-UHFFFAOYSA-N,0.8334067448320953,GuthrieSolv-reconciled
MVWHGTYKUMDIHL-UHFFFAOYSA-N,2.5345797677997206,GuthrieSolv-reconciled
KKBGNYHHEIAGOH-UHFFFAOYSA-N,10.356211008022994,GuthrieSolv-reconciled
ZEHOVWPIGREOPO-UHFFFAOYSA-N,17.653212513775344,meta37-model
CVNOWLNNPYYEOH-UHFFFAOYSA-N,7.322104297610465,GuthrieSolv-reconciled
CTAPFRYPJLPFDF-UHFFFAOYSA-N,2.954681973540977,GuthrieSolv-reconciled
FXHOOIRPVKKKFG-UHFFFAOYSA-N,6.1344248394939855,GuthrieSolv-reconciled
QKMNFFSBZRGHDJ-UHFFFAOYSA-N,1.704967436969778,GuthrieSolv-reconciled
WLFDQEVORAMCIM-UHFFFAOYSA-N,6.780893848398532,GuthrieSolv-reconciled
ONKNPOPIGWHAQC-UHFFFAOYSA-N,2.278753600952829,meta37-model
AJKNNUJQFALRIK-UHFFFAOYSA-N,0.1857051992352032,GuthrieSolv-reconciled
WICMSCLXMMZMFF-UHFFFAOYSA-N,5.623249290397901,meta37-model
TZYRSLHNPKPEFV-UHFFFAOYSA-N,2.6131091560941,GuthrieSolv-reconciled
DFBKLUNHFCTMDC-JDHFEGHMSA-N,3.5598374495037306,GuthrieSolv-reconciled
OVGGLBAWFMIPPY-UHFFFAOYSA-N,20.73239375982297,meta37-model
FSWXOANXOQPCFF-UHFFFAOYSA-N,6.724275869600789,meta37-model
WZHKDGJSXCTSCK-ALCCZGGFSA-N,-1.3998551579216127,GuthrieSolv-reconciled
OAYXUHPQHDHDDZ-UHFFFAOYSA-N,6.358538369713392,GuthrieSolv-reconciled
LLLFASISUZUJEQ-UHFFFAOYSA-N,4.1535253266993495,GuthrieSolv-reconciled
GYVGXEWAOAAJEU-UHFFFAOYSA-N,2.6663033989326514,GuthrieSolv-reconciled
TWCRBBJSQAZZQB-UHFFFAOYSA-N,-1.367339747629287,GuthrieSolv-reconciled
HCGFUIQPSOCUHI-UHFFFAOYSA-N,4.19470961299653,GuthrieSolv-reconciled
RIBGNAJQTOXRDK-UHFFFAOYSA-N,2.1289955177253224,GuthrieSolv-reconciled
IKYICRRUVNIHPP-UHFFFAOYSA-N,6.271024940558102,GuthrieSolv-reconciled
NKDDWNXOKDWJAK-UHFFFAOYSA-N,2.0764576372277426,GuthrieSolv-reconciled
BOCJQSFSGAZAPQ-UHFFFAOYSA-N,7.0,meta37-model
UNPTZXSJGZTGJJ-UHFFFAOYSA-N,1.3617278360175928,meta37-model
ZLLRUEJANKJPQE-UHFFFAOYSA-N,1.6334684555795864,meta37-model
MVXIJRBBCDLNLX-UHFFFAOYSA-N,1.943331311811009,GuthrieSolv-reconciled
ZWNMRZQYWRLGMM-UHFFFAOYSA-N,4.531478917042255,meta37-model
CODNYICXDISAEA-UHFFFAOYSA-N,1.380211241711606,meta37-model
XXPBFNVKTVJZKF-UHFFFAOYSA-N,2.736649230473841,GuthrieSolv-reconciled
BGUWFUQJCDRPTL-UHFFFAOYSA-N,5.026553364268105,GuthrieSolv-reconciled
VLKZOEOYAKHREP-UHFFFAOYSA-N,-1.8450999269686261,GuthrieSolv-reconciled
KWLVWJPJKJMCSH-UHFFFAOYSA-N,7.431363764158987,meta37-model
SFNAUTSNWPPDSY-UHFFFAOYSA-N,3.1760912590556813,meta37-model
QXSZNDIIPUOQMB-UHFFFAOYSA-N,3.1429048162740836,GuthrieSolv-reconciled
RBBNTRDPSVZESY-UHFFFAOYSA-N,0.6989700043360189,meta37-model
OWCNPTHAWPMOJU-UHFFFAOYSA-N,2.977723605288848,meta37-model
BMRWNKZVCUKKSR-UHFFFAOYSA-N,5.919078092376074,meta37-model
YDLADWPBKZODCJ-UHFFFAOYSA-N,2.886490725172482,meta37-model
MZHCENGPTKEIGP-UHFFFAOYSA-N,7.879850301395616,GuthrieSolv-reconciled
